x_center,width,IMG_WIDTH,IMG_HEIGHT,Start Time,End Time,Score
0.506973,0.022363,930.0,462.0,29.747490000000003,31.089270000000003,0.685523
0.0796498,0.0391632,930.0,462.0,3.604092,5.9538839999999995,0.637984
0.60458,0.0240498,930.0,462.0,35.553306,36.996294000000006,0.58514
0.361471,0.0428852,930.0,462.0,20.401704,22.974816,0.478497
0.286841,0.0124182,930.0,462.0,16.837914,17.583006000000005,0.287041
0.241701,0.0395926,930.0,462.0,13.314281999999999,15.689838,0.276945
